stage_index,head,gap_index,gap,survivor
42,191,65,6,599
42,191,66,2,601
42,191,67,6,607
42,191,68,6,613
42,191,69,4,617
42,191,70,2,619
42,191,71,12,631
42,191,72,10,641
42,191,73,2,643
42,191,74,4,647
42,191,75,6,653
42,191,76,6,659
42,191,77,2,661
42,191,78,12,673
42,191,79,4,677
42,191,80,6,683
42,191,81,8,691
42,191,82,10,701
42,191,83,8,709
42,191,84,10,719
42,191,85,8,727
42,191,86,6,733
42,191,87,6,739
42,191,88,4,743
42,191,89,8,751
42,191,90,6,757
42,191,91,4,761
42,191,92,8,769
42,191,93,4,773
42,191,94,14,787
42,191,95,10,797
42,191,96,12,809
42,191,97,2,811
42,191,98,10,821
42,191,99,2,823
43,193,0,4,197
43,193,1,2,199
43,193,2,12,211
43,193,3,12,223
43,193,4,4,227
43,193,5,2,229
43,193,6,4,233
43,193,7,6,239
43,193,8,2,241
43,193,9,10,251
43,193,10,6,257
43,193,11,6,263
43,193,12,6,269
43,193,13,2,271
43,193,14,6,277
43,193,15,4,281
43,193,16,2,283
43,193,17,10,293
43,193,18,14,307
43,193,19,4,311
43,193,20,2,313
43,193,21,4,317
43,193,22,14,331
43,193,23,6,337
43,193,24,10,347
43,193,25,2,349
43,193,26,4,353
43,193,27,6,359
43,193,28,8,367
43,193,29,6,373
43,193,30,6,379
43,193,31,4,383
43,193,32,6,389
43,193,33,8,397
43,193,34,4,401
43,193,35,8,409
43,193,36,10,419
43,193,37,2,421
43,193,38,10,431
43,193,39,2,433
43,193,40,6,439
43,193,41,4,443
43,193,42,6,449
43,193,43,8,457
43,193,44,4,461
43,193,45,2,463
43,193,46,4,467
43,193,47,12,479
43,193,48,8,487
43,193,49,4,491
43,193,50,8,499
43,193,51,4,503
43,193,52,6,509
43,193,53,12,521
43,193,54,2,523
43,193,55,18,541
43,193,56,6,547
43,193,57,10,557
43,193,58,6,563
43,193,59,6,569
43,193,60,2,571
43,193,61,6,577
43,193,62,10,587
43,193,63,6,593
43,193,64,6,599
43,193,65,2,601
43,193,66,6,607
43,193,67,6,613
43,193,68,4,617
43,193,69,2,619
43,193,70,12,631
43,193,71,10,641
43,193,72,2,643
43,193,73,4,647
43,193,74,6,653
43,193,75,6,659
43,193,76,2,661
43,193,77,12,673
43,193,78,4,677
43,193,79,6,683
43,193,80,8,691
43,193,81,10,701
43,193,82,8,709
43,193,83,10,719
43,193,84,8,727
43,193,85,6,733
43,193,86,6,739
43,193,87,4,743
43,193,88,8,751
43,193,89,6,757
43,193,90,4,761
43,193,91,8,769
43,193,92,4,773
43,193,93,14,787
43,193,94,10,797
43,193,95,12,809
43,193,96,2,811
43,193,97,10,821
43,193,98,2,823
43,193,99,4,827
44,197,0,2,199
44,197,1,12,211
44,197,2,12,223
44,197,3,4,227
44,197,4,2,229
44,197,5,4,233
44,197,6,6,239
44,197,7,2,241
44,197,8,10,251
44,197,9,6,257
44,197,10,6,263
44,197,11,6,269
44,197,12,2,271
44,197,13,6,277
44,197,14,4,281
44,197,15,2,283
44,197,16,10,293
44,197,17,14,307
44,197,18,4,311
44,197,19,2,313
44,197,20,4,317
44,197,21,14,331
44,197,22,6,337
44,197,23,10,347
44,197,24,2,349
44,197,25,4,353
44,197,26,6,359
44,197,27,8,367
44,197,28,6,373
44,197,29,6,379
44,197,30,4,383
44,197,31,6,389
44,197,32,8,397
44,197,33,4,401
44,197,34,8,409
44,197,35,10,419
44,197,36,2,421
44,197,37,10,431
44,197,38,2,433
44,197,39,6,439
44,197,40,4,443
44,197,41,6,449
44,197,42,8,457
44,197,43,4,461
44,197,44,2,463
44,197,45,4,467
44,197,46,12,479
44,197,47,8,487
44,197,48,4,491
44,197,49,8,499
44,197,50,4,503
44,197,51,6,509
44,197,52,12,521
44,197,53,2,523
44,197,54,18,541
44,197,55,6,547
44,197,56,10,557
44,197,57,6,563
44,197,58,6,569
44,197,59,2,571
44,197,60,6,577
44,197,61,10,587
44,197,62,6,593
44,197,63,6,599
44,197,64,2,601
44,197,65,6,607
44,197,66,6,613
44,197,67,4,617
44,197,68,2,619
44,197,69,12,631
44,197,70,10,641
44,197,71,2,643
44,197,72,4,647
44,197,73,6,653
44,197,74,6,659
44,197,75,2,661
44,197,76,12,673
44,197,77,4,677
44,197,78,6,683
44,197,79,8,691
44,197,80,10,701
44,197,81,8,709
44,197,82,10,719
44,197,83,8,727
44,197,84,6,733
44,197,85,6,739
44,197,86,4,743
44,197,87,8,751
44,197,88,6,757
44,197,89,4,761
44,197,90,8,769
44,197,91,4,773
44,197,92,14,787
44,197,93,10,797
44,197,94,12,809
44,197,95,2,811
44,197,96,10,821
44,197,97,2,823
44,197,98,4,827
44,197,99,2,829
45,199,0,12,211
45,199,1,12,223
45,199,2,4,227
45,199,3,2,229
45,199,4,4,233
45,199,5,6,239
45,199,6,2,241
45,199,7,10,251
45,199,8,6,257
45,199,9,6,263
45,199,10,6,269
45,199,11,2,271
45,199,12,6,277
45,199,13,4,281
45,199,14,2,283
45,199,15,10,293
45,199,16,14,307
45,199,17,4,311
45,199,18,2,313
45,199,19,4,317
45,199,20,14,331
45,199,21,6,337
45,199,22,10,347
45,199,23,2,349
45,199,24,4,353
45,199,25,6,359
45,199,26,8,367
45,199,27,6,373
45,199,28,6,379
45,199,29,4,383
45,199,30,6,389
45,199,31,8,397
45,199,32,4,401
45,199,33,8,409
45,199,34,10,419
45,199,35,2,421
45,199,36,10,431
45,199,37,2,433
45,199,38,6,439
45,199,39,4,443
45,199,40,6,449
45,199,41,8,457
45,199,42,4,461
45,199,43,2,463
45,199,44,4,467
45,199,45,12,479
45,199,46,8,487
45,199,47,4,491
45,199,48,8,499
45,199,49,4,503
45,199,50,6,509
45,199,51,12,521
45,199,52,2,523
45,199,53,18,541
45,199,54,6,547
45,199,55,10,557
45,199,56,6,563
45,199,57,6,569
45,199,58,2,571
45,199,59,6,577
45,199,60,10,587
45,199,61,6,593
45,199,62,6,599
45,199,63,2,601
45,199,64,6,607
45,199,65,6,613
45,199,66,4,617
45,199,67,2,619
45,199,68,12,631
45,199,69,10,641
45,199,70,2,643
45,199,71,4,647
45,199,72,6,653
45,199,73,6,659
45,199,74,2,661
45,199,75,12,673
45,199,76,4,677
45,199,77,6,683
45,199,78,8,691
45,199,79,10,701
45,199,80,8,709
45,199,81,10,719
45,199,82,8,727
45,199,83,6,733
45,199,84,6,739
45,199,85,4,743
45,199,86,8,751
45,199,87,6,757
45,199,88,4,761
45,199,89,8,769
45,199,90,4,773
45,199,91,14,787
45,199,92,10,797
45,199,93,12,809
45,199,94,2,811
45,199,95,10,821
45,199,96,2,823
45,199,97,4,827
45,199,98,2,829
45,199,99,10,839
46,211,0,12,223
46,211,1,4,227
46,211,2,2,229
46,211,3,4,233
46,211,4,6,239
46,211,5,2,241
46,211,6,10,251
46,211,7,6,257
46,211,8,6,263
46,211,9,6,269
46,211,10,2,271
46,211,11,6,277
46,211,12,4,281
46,211,13,2,283
46,211,14,10,293
46,211,15,14,307
46,211,16,4,311
46,211,17,2,313
46,211,18,4,317
46,211,19,14,331
46,211,20,6,337
46,211,21,10,347
46,211,22,2,349
46,211,23,4,353
46,211,24,6,359
46,211,25,8,367
46,211,26,6,373
46,211,27,6,379
46,211,28,4,383
46,211,29,6,389
46,211,30,8,397
46,211,31,4,401
46,211,32,8,409
46,211,33,10,419
46,211,34,2,421
46,211,35,10,431
46,211,36,2,433
46,211,37,6,439
46,211,38,4,443
46,211,39,6,449
46,211,40,8,457
46,211,41,4,461
46,211,42,2,463
46,211,43,4,467
46,211,44,12,479
46,211,45,8,487
46,211,46,4,491
46,211,47,8,499
46,211,48,4,503
46,211,49,6,509
46,211,50,12,521
46,211,51,2,523
46,211,52,18,541
46,211,53,6,547
46,211,54,10,557
46,211,55,6,563
46,211,56,6,569
46,211,57,2,571
46,211,58,6,577
46,211,59,10,587
46,211,60,6,593
46,211,61,6,599
46,211,62,2,601
46,211,63,6,607
46,211,64,6,613
46,211,65,4,617
46,211,66,2,619
46,211,67,12,631
46,211,68,10,641
46,211,69,2,643
46,211,70,4,647
46,211,71,6,653
46,211,72,6,659
46,211,73,2,661
46,211,74,12,673
46,211,75,4,677
46,211,76,6,683
46,211,77,8,691
46,211,78,10,701
46,211,79,8,709
46,211,80,10,719
46,211,81,8,727
46,211,82,6,733
46,211,83,6,739
46,211,84,4,743
46,211,85,8,751
46,211,86,6,757
46,211,87,4,761
46,211,88,8,769
46,211,89,4,773
46,211,90,14,787
46,211,91,10,797
46,211,92,12,809
46,211,93,2,811
46,211,94,10,821
46,211,95,2,823
46,211,96,4,827
46,211,97,2,829
46,211,98,10,839
46,211,99,14,853
47,223,0,4,227
47,223,1,2,229
47,223,2,4,233
47,223,3,6,239
47,223,4,2,241
47,223,5,10,251
47,223,6,6,257
47,223,7,6,263
47,223,8,6,269
47,223,9,2,271
47,223,10,6,277
47,223,11,4,281
47,223,12,2,283
47,223,13,10,293
47,223,14,14,307
47,223,15,4,311
47,223,16,2,313
47,223,17,4,317
47,223,18,14,331
47,223,19,6,337
47,223,20,10,347
47,223,21,2,349
47,223,22,4,353
47,223,23,6,359
47,223,24,8,367
47,223,25,6,373
47,223,26,6,379
47,223,27,4,383
47,223,28,6,389
47,223,29,8,397
47,223,30,4,401
47,223,31,8,409
47,223,32,10,419
47,223,33,2,421
47,223,34,10,431
47,223,35,2,433
47,223,36,6,439
47,223,37,4,443
47,223,38,6,449
47,223,39,8,457
47,223,40,4,461
47,223,41,2,463
47,223,42,4,467
47,223,43,12,479
47,223,44,8,487
47,223,45,4,491
47,223,46,8,499
47,223,47,4,503
47,223,48,6,509
47,223,49,12,521
47,223,50,2,523
47,223,51,18,541
47,223,52,6,547
47,223,53,10,557
47,223,54,6,563
47,223,55,6,569
47,223,56,2,571
47,223,57,6,577
47,223,58,10,587
47,223,59,6,593
47,223,60,6,599
47,223,61,2,601
47,223,62,6,607
47,223,63,6,613
47,223,64,4,617
47,223,65,2,619
47,223,66,12,631
47,223,67,10,641
47,223,68,2,643
47,223,69,4,647
47,223,70,6,653
47,223,71,6,659
47,223,72,2,661
47,223,73,12,673
47,223,74,4,677
47,223,75,6,683
47,223,76,8,691
47,223,77,10,701
47,223,78,8,709
47,223,79,10,719
47,223,80,8,727
47,223,81,6,733
47,223,82,6,739
47,223,83,4,743
47,223,84,8,751
47,223,85,6,757
47,223,86,4,761
47,223,87,8,769
47,223,88,4,773
47,223,89,14,787
47,223,90,10,797
47,223,91,12,809
47,223,92,2,811
47,223,93,10,821
47,223,94,2,823
47,223,95,4,827
47,223,96,2,829
47,223,97,10,839
47,223,98,14,853
47,223,99,4,857
48,227,0,2,229
48,227,1,4,233
48,227,2,6,239
48,227,3,2,241
48,227,4,10,251
48,227,5,6,257
48,227,6,6,263
48,227,7,6,269
48,227,8,2,271
48,227,9,6,277
48,227,10,4,281
48,227,11,2,283
48,227,12,10,293
48,227,13,14,307
48,227,14,4,311
48,227,15,2,313
48,227,16,4,317
48,227,17,14,331
48,227,18,6,337
48,227,19,10,347
48,227,20,2,349
48,227,21,4,353
48,227,22,6,359
48,227,23,8,367
48,227,24,6,373
48,227,25,6,379
48,227,26,4,383
48,227,27,6,389
48,227,28,8,397
48,227,29,4,401
48,227,30,8,409
48,227,31,10,419
48,227,32,2,421
48,227,33,10,431
48,227,34,2,433
48,227,35,6,439
48,227,36,4,443
48,227,37,6,449
48,227,38,8,457
48,227,39,4,461
48,227,40,2,463
48,227,41,4,467
48,227,42,12,479
48,227,43,8,487
48,227,44,4,491
48,227,45,8,499
48,227,46,4,503
48,227,47,6,509
48,227,48,12,521
48,227,49,2,523
48,227,50,18,541
48,227,51,6,547
48,227,52,10,557
48,227,53,6,563
48,227,54,6,569
48,227,55,2,571
48,227,56,6,577
48,227,57,10,587
48,227,58,6,593
48,227,59,6,599
48,227,60,2,601
48,227,61,6,607
48,227,62,6,613
48,227,63,4,617
48,227,64,2,619
48,227,65,12,631
48,227,66,10,641
48,227,67,2,643
48,227,68,4,647
48,227,69,6,653
48,227,70,6,659
48,227,71,2,661
48,227,72,12,673
48,227,73,4,677
48,227,74,6,683
48,227,75,8,691
48,227,76,10,701
48,227,77,8,709
48,227,78,10,719
48,227,79,8,727
48,227,80,6,733
48,227,81,6,739
48,227,82,4,743
48,227,83,8,751
48,227,84,6,757
48,227,85,4,761
48,227,86,8,769
48,227,87,4,773
48,227,88,14,787
48,227,89,10,797
48,227,90,12,809
48,227,91,2,811
48,227,92,10,821
48,227,93,2,823
48,227,94,4,827
48,227,95,2,829
48,227,96,10,839
48,227,97,14,853
48,227,98,4,857
48,227,99,2,859
49,229,0,4,233
49,229,1,6,239
49,229,2,2,241
49,229,3,10,251
49,229,4,6,257
49,229,5,6,263
49,229,6,6,269
49,229,7,2,271
49,229,8,6,277
49,229,9,4,281
49,229,10,2,283
49,229,11,10,293
49,229,12,14,307
49,229,13,4,311
49,229,14,2,313
49,229,15,4,317
49,229,16,14,331
49,229,17,6,337
49,229,18,10,347
49,229,19,2,349
49,229,20,4,353
49,229,21,6,359
49,229,22,8,367
49,229,23,6,373
49,229,24,6,379
49,229,25,4,383
49,229,26,6,389
49,229,27,8,397
49,229,28,4,401
49,229,29,8,409
49,229,30,10,419
49,229,31,2,421
49,229,32,10,431
49,229,33,2,433
49,229,34,6,439
49,229,35,4,443
49,229,36,6,449
49,229,37,8,457
49,229,38,4,461
49,229,39,2,463
49,229,40,4,467
49,229,41,12,479
49,229,42,8,487
49,229,43,4,491
49,229,44,8,499
49,229,45,4,503
49,229,46,6,509
49,229,47,12,521
49,229,48,2,523
49,229,49,18,541
49,229,50,6,547
49,229,51,10,557
49,229,52,6,563
49,229,53,6,569
49,229,54,2,571
49,229,55,6,577
49,229,56,10,587
49,229,57,6,593
49,229,58,6,599
49,229,59,2,601
49,229,60,6,607
49,229,61,6,613
49,229,62,4,617
49,229,63,2,619
49,229,64,12,631
49,229,65,10,641
49,229,66,2,643
49,229,67,4,647
49,229,68,6,653
49,229,69,6,659
49,229,70,2,661
49,229,71,12,673
49,229,72,4,677
49,229,73,6,683
49,229,74,8,691
49,229,75,10,701
49,229,76,8,709
49,229,77,10,719
49,229,78,8,727
49,229,79,6,733
49,229,80,6,739
49,229,81,4,743
49,229,82,8,751
49,229,83,6,757
49,229,84,4,761
49,229,85,8,769
49,229,86,4,773
49,229,87,14,787
49,229,88,10,797
49,229,89,12,809
49,229,90,2,811
49,229,91,10,821
49,229,92,2,823
49,229,93,4,827
49,229,94,2,829
49,229,95,10,839
49,229,96,14,853
49,229,97,4,857
49,229,98,2,859
49,229,99,4,863
50,233,0,6,239
50,233,1,2,241
50,233,2,10,251
50,233,3,6,257
50,233,4,6,263
50,233,5,6,269
50,233,6,2,271
50,233,7,6,277
50,233,8,4,281
50,233,9,2,283
50,233,10,10,293
50,233,11,14,307
50,233,12,4,311
50,233,13,2,313
50,233,14,4,317
50,233,15,14,331
50,233,16,6,337
50,233,17,10,347
50,233,18,2,349
50,233,19,4,353
50,233,20,6,359
50,233,21,8,367
50,233,22,6,373
50,233,23,6,379
50,233,24,4,383
50,233,25,6,389
50,233,26,8,397
50,233,27,4,401
50,233,28,8,409
50,233,29,10,419
50,233,30,2,421
50,233,31,10,431
50,233,32,2,433
50,233,33,6,439
50,233,34,4,443
50,233,35,6,449
50,233,36,8,457
50,233,37,4,461
50,233,38,2,463
50,233,39,4,467
50,233,40,12,479
50,233,41,8,487
50,233,42,4,491
50,233,43,8,499
50,233,44,4,503
50,233,45,6,509
50,233,46,12,521
50,233,47,2,523
50,233,48,18,541
50,233,49,6,547
50,233,50,10,557
50,233,51,6,563
50,233,52,6,569
50,233,53,2,571
50,233,54,6,577
50,233,55,10,587
50,233,56,6,593
50,233,57,6,599
50,233,58,2,601
50,233,59,6,607
50,233,60,6,613
50,233,61,4,617
50,233,62,2,619
50,233,63,12,631
50,233,64,10,641
50,233,65,2,643
50,233,66,4,647
50,233,67,6,653
50,233,68,6,659
50,233,69,2,661
50,233,70,12,673
50,233,71,4,677
50,233,72,6,683
50,233,73,8,691
50,233,74,10,701
50,233,75,8,709
50,233,76,10,719
50,233,77,8,727
50,233,78,6,733
50,233,79,6,739
50,233,80,4,743
50,233,81,8,751
50,233,82,6,757
50,233,83,4,761
50,233,84,8,769
50,233,85,4,773
50,233,86,14,787
50,233,87,10,797
50,233,88,12,809
50,233,89,2,811
50,233,90,10,821
50,233,91,2,823
50,233,92,4,827
50,233,93,2,829
50,233,94,10,839
50,233,95,14,853
50,233,96,4,857
50,233,97,2,859
50,233,98,4,863
50,233,99,14,877
51,239,0,2,241
51,239,1,10,251
51,239,2,6,257
51,239,3,6,263
51,239,4,6,269
51,239,5,2,271
51,239,6,6,277
51,239,7,4,281
51,239,8,2,283
51,239,9,10,293
51,239,10,14,307
51,239,11,4,311
51,239,12,2,313
51,239,13,4,317
51,239,14,14,331
51,239,15,6,337
51,239,16,10,347
51,239,17,2,349
51,239,18,4,353
51,239,19,6,359
51,239,20,8,367
51,239,21,6,373
51,239,22,6,379
51,239,23,4,383
51,239,24,6,389
51,239,25,8,397
51,239,26,4,401
51,239,27,8,409
51,239,28,10,419
51,239,29,2,421
51,239,30,10,431
51,239,31,2,433
51,239,32,6,439
51,239,33,4,443
51,239,34,6,449
51,239,35,8,457
51,239,36,4,461
51,239,37,2,463
51,239,38,4,467
51,239,39,12,479
51,239,40,8,487
51,239,41,4,491
51,239,42,8,499
51,239,43,4,503
51,239,44,6,509
51,239,45,12,521
51,239,46,2,523
51,239,47,18,541
51,239,48,6,547
51,239,49,10,557
51,239,50,6,563
51,239,51,6,569
51,239,52,2,571
51,239,53,6,577
51,239,54,10,587
51,239,55,6,593
51,239,56,6,599
51,239,57,2,601
51,239,58,6,607
51,239,59,6,613
51,239,60,4,617
51,239,61,2,619
51,239,62,12,631
51,239,63,10,641
51,239,64,2,643
51,239,65,4,647
51,239,66,6,653
51,239,67,6,659
51,239,68,2,661
51,239,69,12,673
51,239,70,4,677
51,239,71,6,683
51,239,72,8,691
51,239,73,10,701
51,239,74,8,709
51,239,75,10,719
51,239,76,8,727
51,239,77,6,733
51,239,78,6,739
51,239,79,4,743
51,239,80,8,751
51,239,81,6,757
51,239,82,4,761
51,239,83,8,769
51,239,84,4,773
51,239,85,14,787
51,239,86,10,797
51,239,87,12,809
51,239,88,2,811
51,239,89,10,821
51,239,90,2,823
51,239,91,4,827
51,239,92,2,829
51,239,93,10,839
51,239,94,14,853
51,239,95,4,857
51,239,96,2,859
51,239,97,4,863
51,239,98,14,877
51,239,99,4,881
52,241,0,10,251
52,241,1,6,257
52,241,2,6,263
52,241,3,6,269
52,241,4,2,271
52,241,5,6,277
52,241,6,4,281
52,241,7,2,283
52,241,8,10,293
52,241,9,14,307
52,241,10,4,311
52,241,11,2,313
52,241,12,4,317
52,241,13,14,331
52,241,14,6,337
52,241,15,10,347
52,241,16,2,349
52,241,17,4,353
52,241,18,6,359
52,241,19,8,367
52,241,20,6,373
52,241,21,6,379
52,241,22,4,383
52,241,23,6,389
52,241,24,8,397
52,241,25,4,401
52,241,26,8,409
52,241,27,10,419
52,241,28,2,421
52,241,29,10,431
52,241,30,2,433
52,241,31,6,439
52,241,32,4,443
52,241,33,6,449
52,241,34,8,457
52,241,35,4,461
52,241,36,2,463
52,241,37,4,467
52,241,38,12,479
52,241,39,8,487
52,241,40,4,491
52,241,41,8,499
52,241,42,4,503
52,241,43,6,509
52,241,44,12,521
52,241,45,2,523
52,241,46,18,541
52,241,47,6,547
52,241,48,10,557
52,241,49,6,563
52,241,50,6,569
52,241,51,2,571
52,241,52,6,577
52,241,53,10,587
52,241,54,6,593
52,241,55,6,599
52,241,56,2,601
52,241,57,6,607
52,241,58,6,613
52,241,59,4,617
52,241,60,2,619
52,241,61,12,631
52,241,62,10,641
52,241,63,2,643
52,241,64,4,647
52,241,65,6,653
52,241,66,6,659
52,241,67,2,661
52,241,68,12,673
52,241,69,4,677
52,241,70,6,683
52,241,71,8,691
52,241,72,10,701
52,241,73,8,709
52,241,74,10,719
52,241,75,8,727
52,241,76,6,733
52,241,77,6,739
52,241,78,4,743
52,241,79,8,751
52,241,80,6,757
52,241,81,4,761
52,241,82,8,769
52,241,83,4,773
52,241,84,14,787
52,241,85,10,797
52,241,86,12,809
52,241,87,2,811
52,241,88,10,821
52,241,89,2,823
52,241,90,4,827
52,241,91,2,829
52,241,92,10,839
52,241,93,14,853
52,241,94,4,857
52,241,95,2,859
52,241,96,4,863
52,241,97,14,877
52,241,98,4,881
52,241,99,2,883
53,251,0,6,257
53,251,1,6,263
53,251,2,6,269
53,251,3,2,271
53,251,4,6,277
53,251,5,4,281
53,251,6,2,283
53,251,7,10,293
53,251,8,14,307
53,251,9,4,311
53,251,10,2,313
53,251,11,4,317
53,251,12,14,331
53,251,13,6,337
53,251,14,10,347
53,251,15,2,349
53,251,16,4,353
53,251,17,6,359
53,251,18,8,367
53,251,19,6,373
53,251,20,6,379
53,251,21,4,383
53,251,22,6,389
53,251,23,8,397
53,251,24,4,401
53,251,25,8,409
53,251,26,10,419
53,251,27,2,421
53,251,28,10,431
53,251,29,2,433
53,251,30,6,439
53,251,31,4,443
53,251,32,6,449
53,251,33,8,457
53,251,34,4,461
53,251,35,2,463
53,251,36,4,467
53,251,37,12,479
53,251,38,8,487
53,251,39,4,491
53,251,40,8,499
53,251,41,4,503
53,251,42,6,509
53,251,43,12,521
53,251,44,2,523
53,251,45,18,541
53,251,46,6,547
53,251,47,10,557
53,251,48,6,563
53,251,49,6,569
53,251,50,2,571
53,251,51,6,577
53,251,52,10,587
53,251,53,6,593
53,251,54,6,599
53,251,55,2,601
53,251,56,6,607
53,251,57,6,613
53,251,58,4,617
53,251,59,2,619
53,251,60,12,631
53,251,61,10,641
53,251,62,2,643
53,251,63,4,647
53,251,64,6,653
53,251,65,6,659
53,251,66,2,661
53,251,67,12,673
53,251,68,4,677
53,251,69,6,683
53,251,70,8,691
53,251,71,10,701
53,251,72,8,709
53,251,73,10,719
53,251,74,8,727
53,251,75,6,733
53,251,76,6,739
53,251,77,4,743
53,251,78,8,751
53,251,79,6,757
53,251,80,4,761
53,251,81,8,769
53,251,82,4,773
53,251,83,14,787
53,251,84,10,797
53,251,85,12,809
53,251,86,2,811
53,251,87,10,821
53,251,88,2,823
53,251,89,4,827
53,251,90,2,829
53,251,91,10,839
53,251,92,14,853
53,251,93,4,857
53,251,94,2,859
53,251,95,4,863
53,251,96,14,877
53,251,97,4,881
53,251,98,2,883
53,251,99,4,887
54,257,0,6,263
54,257,1,6,269
54,257,2,2,271
54,257,3,6,277
54,257,4,4,281
54,257,5,2,283
54,257,6,10,293
54,257,7,14,307
54,257,8,4,311
54,257,9,2,313
54,257,10,4,317
54,257,11,14,331
54,257,12,6,337
54,257,13,10,347
54,257,14,2,349
54,257,15,4,353
54,257,16,6,359
54,257,17,8,367
54,257,18,6,373
54,257,19,6,379
54,257,20,4,383
54,257,21,6,389
54,257,22,8,397
54,257,23,4,401
54,257,24,8,409
54,257,25,10,419
54,257,26,2,421
54,257,27,10,431
54,257,28,2,433
54,257,29,6,439
54,257,30,4,443
54,257,31,6,449
54,257,32,8,457
54,257,33,4,461
54,257,34,2,463
54,257,35,4,467
54,257,36,12,479
54,257,37,8,487
54,257,38,4,491
54,257,39,8,499
54,257,40,4,503
54,257,41,6,509
54,257,42,12,521
54,257,43,2,523
54,257,44,18,541
54,257,45,6,547
54,257,46,10,557
54,257,47,6,563
54,257,48,6,569
54,257,49,2,571
54,257,50,6,577
54,257,51,10,587
54,257,52,6,593
54,257,53,6,599
54,257,54,2,601
54,257,55,6,607
54,257,56,6,613
54,257,57,4,617
54,257,58,2,619
54,257,59,12,631
54,257,60,10,641
54,257,61,2,643
54,257,62,4,647
54,257,63,6,653
54,257,64,6,659
54,257,65,2,661
54,257,66,12,673
54,257,67,4,677
54,257,68,6,683
54,257,69,8,691
54,257,70,10,701
54,257,71,8,709
54,257,72,10,719
54,257,73,8,727
54,257,74,6,733
54,257,75,6,739
54,257,76,4,743
54,257,77,8,751
54,257,78,6,757
54,257,79,4,761
54,257,80,8,769
54,257,81,4,773
54,257,82,14,787
54,257,83,10,797
54,257,84,12,809
54,257,85,2,811
54,257,86,10,821
54,257,87,2,823
54,257,88,4,827
54,257,89,2,829
54,257,90,10,839
54,257,91,14,853
54,257,92,4,857
54,257,93,2,859
54,257,94,4,863
54,257,95,14,877
54,257,96,4,881
54,257,97,2,883
54,257,98,4,887
54,257,99,20,907
55,263,0,6,269
55,263,1,2,271
55,263,2,6,277
55,263,3,4,281
55,263,4,2,283
55,263,5,10,293
55,263,6,14,307
55,263,7,4,311
55,263,8,2,313
55,263,9,4,317
55,263,10,14,331
55,263,11,6,337
55,263,12,10,347
55,263,13,2,349
55,263,14,4,353
55,263,15,6,359
55,263,16,8,367
55,263,17,6,373
55,263,18,6,379
55,263,19,4,383
55,263,20,6,389
55,263,21,8,397
55,263,22,4,401
55,263,23,8,409
55,263,24,10,419
55,263,25,2,421
55,263,26,10,431
55,263,27,2,433
55,263,28,6,439
55,263,29,4,443
55,263,30,6,449
55,263,31,8,457
55,263,32,4,461
55,263,33,2,463
55,263,34,4,467
55,263,35,12,479
55,263,36,8,487
55,263,37,4,491
55,263,38,8,499
55,263,39,4,503
55,263,40,6,509
55,263,41,12,521
55,263,42,2,523
55,263,43,18,541
55,263,44,6,547
55,263,45,10,557
55,263,46,6,563
55,263,47,6,569
55,263,48,2,571
55,263,49,6,577
55,263,50,10,587
55,263,51,6,593
55,263,52,6,599
55,263,53,2,601
55,263,54,6,607
55,263,55,6,613
55,263,56,4,617
55,263,57,2,619
55,263,58,12,631
55,263,59,10,641
55,263,60,2,643
55,263,61,4,647
55,263,62,6,653
55,263,63,6,659
55,263,64,2,661
55,263,65,12,673
55,263,66,4,677
55,263,67,6,683
55,263,68,8,691
55,263,69,10,701
55,263,70,8,709
55,263,71,10,719
55,263,72,8,727
55,263,73,6,733
55,263,74,6,739
55,263,75,4,743
55,263,76,8,751
55,263,77,6,757
55,263,78,4,761
55,263,79,8,769
55,263,80,4,773
55,263,81,14,787
55,263,82,10,797
55,263,83,12,809
55,263,84,2,811
55,263,85,10,821
55,263,86,2,823
55,263,87,4,827
55,263,88,2,829
55,263,89,10,839
55,263,90,14,853
55,263,91,4,857
55,263,92,2,859
55,263,93,4,863
55,263,94,14,877
55,263,95,4,881
55,263,96,2,883
55,263,97,4,887
55,263,98,20,907
55,263,99,4,911
56,269,0,2,271
56,269,1,6,277
56,269,2,4,281
56,269,3,2,283
56,269,4,10,293
56,269,5,14,307
56,269,6,4,311
56,269,7,2,313
56,269,8,4,317
56,269,9,14,331
56,269,10,6,337
56,269,11,10,347
56,269,12,2,349
56,269,13,4,353
56,269,14,6,359
56,269,15,8,367
56,269,16,6,373
56,269,17,6,379
56,269,18,4,383
56,269,19,6,389
56,269,20,8,397
56,269,21,4,401
56,269,22,8,409
56,269,23,10,419
56,269,24,2,421
56,269,25,10,431
56,269,26,2,433
56,269,27,6,439
56,269,28,4,443
56,269,29,6,449
56,269,30,8,457
56,269,31,4,461
56,269,32,2,463
56,269,33,4,467
56,269,34,12,479
56,269,35,8,487
56,269,36,4,491
56,269,37,8,499
56,269,38,4,503
56,269,39,6,509
56,269,40,12,521
56,269,41,2,523
56,269,42,18,541
56,269,43,6,547
56,269,44,10,557
56,269,45,6,563
56,269,46,6,569
56,269,47,2,571
56,269,48,6,577
56,269,49,10,587
56,269,50,6,593
56,269,51,6,599
56,269,52,2,601
56,269,53,6,607
56,269,54,6,613
56,269,55,4,617
56,269,56,2,619
56,269,57,12,631
56,269,58,10,641
56,269,59,2,643
56,269,60,4,647
56,269,61,6,653
56,269,62,6,659
